;Retailer;Retailer ID;Invoice Date;Region;State;City;Product;Price per Unit;Units Sold;Total Sales;Operating Profit;Operating Margin;Sales Method
;Sports Direct;1128299;12/23/21;Southeast;Virginia;Richmond;Women's Apparel;R$65,00 ;190;R$12.350 ;R$4.323 ;35%;Outlet
;Sports Direct;1185732;1/19/21;Southeast;Virginia;Richmond;Men's Street Footwear;R$23,00 ;233;R$5.359 ;R$2.787 ;52%;Outlet
;Sports Direct;1185732;1/19/21;Southeast;Virginia;Richmond;Men's Athletic Footwear;R$28,00 ;187;R$5.236 ;R$2.461 ;47%;Outlet
;Sports Direct;1185732;1/19/21;Southeast;Virginia;Richmond;Women's Street Footwear;R$18,00 ;176;R$3.168 ;R$1.014 ;32%;Outlet
;Sports Direct;1185732;1/19/21;Southeast;Virginia;Richmond;Women's Athletic Footwear;R$21,00 ;136;R$2.856 ;R$1.200 ;42%;Outlet
;Sports Direct;1185732;1/19/21;Southeast;Virginia;Richmond;Men's Apparel;R$30,00 ;140;R$4.200 ;R$1.890 ;45%;Outlet
;Sports Direct;1185732;1/19/21;Southeast;Virginia;Richmond;Women's Apparel;R$25,00 ;193;R$4.825 ;R$2.799 ;58%;Outlet
;Sports Direct;1185732;2/17/21;Southeast;Virginia;Richmond;Men's Street Footwear;R$26,00 ;256;R$6.656 ;R$3.661 ;55%;Outlet
;Sports Direct;1185732;2/17/21;Southeast;Virginia;Richmond;Men's Athletic Footwear;R$27,00 ;153;R$4.131 ;R$1.859 ;45%;Outlet
;Sports Direct;1185732;2/17/21;Southeast;Virginia;Richmond;Women's Street Footwear;R$17,00 ;170;R$2.890 ;R$1.040 ;36%;Outlet
;West Gear;1185732;2/11/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$16,00 ;93;R$1.488 ;R$625 ;42%;Outlet
;West Gear;1185732;2/11/21;West;Utah;Salt Lake City;Men's Apparel;R$28,00 ;120;R$3.360 ;R$1.411 ;42%;Outlet
;West Gear;1185732;2/11/21;West;Utah;Salt Lake City;Women's Apparel;R$18,00 ;149;R$2.682 ;R$1.475 ;55%;Outlet
;West Gear;1185732;3/10/21;West;Utah;Salt Lake City;Men's Street Footwear;R$20,00 ;228;R$4.560 ;R$1.961 ;43%;Outlet
;West Gear;1185732;3/10/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$22,00 ;105;R$2.310 ;R$924 ;40%;Outlet
;West Gear;1185732;3/10/21;West;Utah;Salt Lake City;Women's Street Footwear;R$16,00 ;140;R$2.240 ;R$874 ;39%;Outlet
;West Gear;1185732;3/10/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$20,00 ;75;R$1.500 ;R$630 ;42%;Outlet
;West Gear;1185732;3/10/21;West;Utah;Salt Lake City;Men's Apparel;R$28,00 ;90;R$2.520 ;R$1.008 ;40%;Outlet
;West Gear;1185732;3/10/21;West;Utah;Salt Lake City;Women's Apparel;R$21,00 ;140;R$2.940 ;R$1.676 ;57%;Outlet
;West Gear;1185732;4/11/21;West;Utah;Salt Lake City;Men's Street Footwear;R$20,00 ;194;R$3.880 ;R$1.785 ;46%;Outlet
;West Gear;1185732;4/11/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$20,00 ;111;R$2.220 ;R$821 ;37%;Outlet
;West Gear;1185732;4/11/21;West;Utah;Salt Lake City;Women's Street Footwear;R$10,00 ;107;R$1.070 ;R$439 ;41%;Outlet
;West Gear;1185732;4/11/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$14,00 ;75;R$1.050 ;R$473 ;45%;Outlet
;West Gear;1185732;4/11/21;West;Utah;Salt Lake City;Men's Apparel;R$24,00 ;88;R$2.112 ;R$824 ;39%;Outlet
;West Gear;1185732;4/11/21;West;Utah;Salt Lake City;Women's Apparel;R$20,00 ;136;R$2.720 ;R$1.414 ;52%;Outlet
;West Gear;1185732;5/12/21;West;Utah;Salt Lake City;Men's Street Footwear;R$27,00 ;228;R$6.156 ;R$2.647 ;43%;Outlet
;West Gear;1185732;5/12/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$22,00 ;128;R$2.816 ;R$1.183 ;42%;Outlet
;West Gear;1185732;5/12/21;West;Utah;Salt Lake City;Women's Street Footwear;R$19,00 ;109;R$2.071 ;R$787 ;38%;Outlet
;West Gear;1185732;5/12/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$19,00 ;94;R$1.786 ;R$768 ;43%;Outlet
;West Gear;1185732;5/12/21;West;Utah;Salt Lake City;Men's Apparel;R$29,00 ;90;R$2.610 ;R$1.096 ;42%;Outlet
;West Gear;1185732;5/12/21;West;Utah;Salt Lake City;Women's Apparel;R$32,00 ;128;R$4.096 ;R$2.335 ;57%;Outlet
;West Gear;1185732;6/11/21;West;Utah;Salt Lake City;Men's Street Footwear;R$21,00 ;208;R$4.368 ;R$1.878 ;43%;Outlet
;West Gear;1185732;6/11/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$18,00 ;132;R$2.376 ;R$950 ;40%;Outlet
;West Gear;1185732;6/11/21;West;Utah;Salt Lake City;Women's Street Footwear;R$13,00 ;128;R$1.664 ;R$616 ;37%;Outlet
;West Gear;1185732;6/11/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$13,00 ;132;R$1.716 ;R$738 ;43%;Outlet
;West Gear;1185732;6/11/21;West;Utah;Salt Lake City;Men's Apparel;R$24,00 ;132;R$3.168 ;R$1.172 ;37%;Outlet
;West Gear;1185732;6/11/21;West;Utah;Salt Lake City;Women's Apparel;R$32,00 ;190;R$6.080 ;R$3.283 ;54%;Outlet
;West Gear;1185732;7/10/21;West;Utah;Salt Lake City;Men's Street Footwear;R$28,00 ;248;R$6.944 ;R$2.986 ;43%;Outlet
;West Gear;1185732;7/10/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$20,00 ;182;R$3.640 ;R$1.420 ;39%;Outlet
;West Gear;1185732;7/10/21;West;Utah;Salt Lake City;Women's Street Footwear;R$19,00 ;157;R$2.983 ;R$1.163 ;39%;Outlet
;West Gear;1185732;7/10/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$16,00 ;128;R$2.048 ;R$963 ;47%;Outlet
;West Gear;1185732;7/10/21;West;Utah;Salt Lake City;Men's Apparel;R$28,00 ;140;R$3.920 ;R$1.490 ;38%;Outlet
;West Gear;1185732;7/10/21;West;Utah;Salt Lake City;Women's Apparel;R$32,00 ;204;R$6.528 ;R$3.590 ;55%;Outlet
;West Gear;1185732;8/11/21;West;Utah;Salt Lake City;Men's Street Footwear;R$27,00 ;248;R$6.696 ;R$3.147 ;47%;Outlet
;West Gear;1185732;8/11/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$28,00 ;179;R$5.012 ;R$2.105 ;42%;Outlet
;West Gear;1185732;8/11/21;West;Utah;Salt Lake City;Women's Street Footwear;R$23,00 ;158;R$3.634 ;R$1.490 ;41%;Outlet
;West Gear;1185732;8/11/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$14,00 ;124;R$1.736 ;R$816 ;47%;Outlet
;West Gear;1185732;8/11/21;West;Utah;Salt Lake City;Men's Apparel;R$23,00 ;109;R$2.507 ;R$978 ;39%;Outlet
;West Gear;1185732;8/11/21;West;Utah;Salt Lake City;Women's Apparel;R$27,00 ;184;R$4.968 ;R$2.832 ;57%;Outlet
;West Gear;1185732;9/12/21;West;Utah;Salt Lake City;Men's Street Footwear;R$23,00 ;228;R$5.244 ;R$2.360 ;45%;Outlet
;West Gear;1185732;9/12/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$19,00 ;158;R$3.002 ;R$1.141 ;38%;Outlet
;West Gear;1185732;9/12/21;West;Utah;Salt Lake City;Women's Street Footwear;R$7,00 ;105;R$735 ;R$309 ;42%;Outlet
;West Gear;1185732;9/12/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$7,00 ;111;R$777 ;R$357 ;46%;Outlet
;West Gear;1185732;9/12/21;West;Utah;Salt Lake City;Men's Apparel;R$16,00 ;114;R$1.824 ;R$748 ;41%;Outlet
;West Gear;1185732;9/12/21;West;Utah;Salt Lake City;Women's Apparel;R$18,00 ;132;R$2.376 ;R$1.354 ;57%;Outlet
;West Gear;1185732;10/11/21;West;Utah;Salt Lake City;Men's Street Footwear;R$24,00 ;201;R$4.824 ;R$2.267 ;47%;Outlet
;West Gear;1185732;10/11/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$14,00 ;132;R$1.848 ;R$739 ;40%;Outlet
;West Gear;1185732;10/11/21;West;Utah;Salt Lake City;Women's Street Footwear;R$13,00 ;90;R$1.170 ;R$480 ;41%;Outlet
;West Gear;1185732;10/11/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$13,00 ;94;R$1.222 ;R$562 ;46%;Outlet
;West Gear;1185732;10/11/21;West;Utah;Salt Lake City;Men's Apparel;R$20,00 ;85;R$1.700 ;R$663 ;39%;Outlet
;West Gear;1185732;10/11/21;West;Utah;Salt Lake City;Women's Apparel;R$25,00 ;140;R$3.500 ;R$1.890 ;54%;Outlet
;West Gear;1185732;11/11/21;West;Utah;Salt Lake City;Men's Street Footwear;R$22,00 ;165;R$3.630 ;R$1.561 ;43%;Outlet
;West Gear;1185732;11/11/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$14,00 ;136;R$1.904 ;R$743 ;39%;Outlet
;West Gear;1185732;11/11/21;West;Utah;Salt Lake City;Women's Street Footwear;R$14,00 ;107;R$1.498 ;R$629 ;42%;Outlet
;West Gear;1185732;11/11/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$15,00 ;124;R$1.860 ;R$781 ;42%;Outlet
;West Gear;1185732;11/11/21;West;Utah;Salt Lake City;Men's Apparel;R$28,00 ;123;R$3.444 ;R$1.309 ;38%;Outlet
;West Gear;1185732;11/11/21;West;Utah;Salt Lake City;Women's Apparel;R$35,00 ;158;R$5.530 ;R$3.042 ;55%;Outlet
;West Gear;1185732;12/10/21;West;Utah;Salt Lake City;Men's Street Footwear;R$29,00 ;231;R$6.699 ;R$3.082 ;46%;Outlet
;West Gear;1185732;12/10/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$22,00 ;170;R$3.740 ;R$1.571 ;42%;Outlet
;West Gear;1185732;12/10/21;West;Utah;Salt Lake City;Women's Street Footwear;R$20,00 ;153;R$3.060 ;R$1.132 ;37%;Outlet
;West Gear;1185732;12/10/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$22,00 ;136;R$2.992 ;R$1.257 ;42%;Outlet
;West Gear;1185732;12/10/21;West;Utah;Salt Lake City;Men's Apparel;R$27,00 ;124;R$3.348 ;R$1.373 ;41%;Outlet
;West Gear;1185732;12/10/21;West;Utah;Salt Lake City;Women's Apparel;R$29,00 ;170;R$4.930 ;R$2.564 ;52%;Outlet
;West Gear;1128299;1/24/21;West;Utah;Salt Lake City;Men's Street Footwear;R$24,00 ;109;R$2.616 ;R$968 ;37%;Outlet
;West Gear;1128299;1/24/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$29,00 ;123;R$3.567 ;R$1.427 ;40%;Outlet
;West Gear;1128299;1/24/21;West;Utah;Salt Lake City;Women's Street Footwear;R$31,00 ;105;R$3.255 ;R$1.269 ;39%;Outlet
;West Gear;1128299;1/24/21;West;Utah;Salt Lake City;Women's Athletic Footwear;R$30,00 ;68;R$2.040 ;R$775 ;38%;Outlet
;West Gear;1128299;1/24/21;West;Utah;Salt Lake City;Men's Apparel;R$35,00 ;53;R$1.855 ;R$853 ;46%;Outlet
;West Gear;1128299;1/24/21;West;Utah;Salt Lake City;Women's Apparel;R$28,00 ;132;R$3.696 ;R$1.257 ;34%;Outlet
;West Gear;1128299;2/24/21;West;Utah;Salt Lake City;Men's Street Footwear;R$22,00 ;153;R$3.366 ;R$1.380 ;41%;Outlet
;West Gear;1128299;2/24/21;West;Utah;Salt Lake City;Men's Athletic Footwear;R$29,00 ;123;R$3.567 ;R$1.498 ;42%;Outlet
;West Gear;1128299;2/24/21;West;Utah;Salt Lake City;Women's Street Footwear;R$28,00 ;123;R$3.444 ;R$1.274 ;37%;Outlet
;West Gear;1128299;2/24/21;West;Oregon;Portland;Women's Athletic Footwear;R$29,00 ;64;R$1.856 ;R$761 ;41%;Outlet
;West Gear;1128299;2/24/21;West;Oregon;Portland;Men's Apparel;R$32,00 ;43;R$1.376 ;R$605 ;44%;Outlet
;West Gear;1128299;2/24/21;West;Oregon;Portland;Women's Apparel;R$28,00 ;98;R$2.744 ;R$960 ;35%;Outlet
;West Gear;1128299;3/23/21;West;Oregon;Portland;Men's Street Footwear;R$28,00 ;143;R$4.004 ;R$1.602 ;40%;Outlet
;West Gear;1128299;3/23/21;West;Oregon;Portland;Men's Athletic Footwear;R$40,00 ;98;R$3.920 ;R$1.607 ;41%;Outlet
;West Gear;1128299;3/23/21;West;Oregon;Portland;Women's Street Footwear;R$41,00 ;112;R$4.592 ;R$1.745 ;38%;Outlet
;West Gear;1128299;3/23/21;West;Oregon;Portland;Women's Athletic Footwear;R$39,00 ;75;R$2.925 ;R$1.082 ;37%;Outlet
;West Gear;1128299;3/23/21;West;Oregon;Portland;Men's Apparel;R$43,00 ;30;R$1.290 ;R$568 ;44%;Outlet
;West Gear;1128299;3/23/21;West;Oregon;Portland;Women's Apparel;R$40,00 ;90;R$3.600 ;R$1.260 ;35%;Outlet
;West Gear;1128299;4/24/21;West;Oregon;Portland;Men's Street Footwear;R$44,00 ;166;R$7.304 ;R$2.849 ;39%;Outlet
;West Gear;1128299;4/24/21;West;Oregon;Portland;Men's Athletic Footwear;R$39,00 ;88;R$3.432 ;R$1.407 ;41%;Outlet
;West Gear;1128299;4/24/21;West;Oregon;Portland;Women's Street Footwear;R$47,00 ;114;R$5.358 ;R$2.197 ;41%;Outlet
;West Gear;1128299;4/24/21;West;Oregon;Portland;Women's Athletic Footwear;R$34,00 ;70;R$2.380 ;R$881 ;37%;Outlet
;West Gear;1128299;4/24/21;West;Oregon;Portland;Men's Apparel;R$36,00 ;39;R$1.404 ;R$590 ;42%;Outlet
;West Gear;1128299;4/24/21;West;Oregon;Portland;Women's Apparel;R$49,00 ;90;R$4.410 ;R$1.499 ;34%;Outlet
;West Gear;1128299;5/25/21;West;Oregon;Portland;Men's Street Footwear;R$39,00 ;155;R$6.045 ;R$2.539 ;42%;Outlet
;West Gear;1128299;5/25/21;West;Oregon;Portland;Men's Athletic Footwear;R$36,00 ;109;R$3.924 ;R$1.570 ;40%;Outlet
;West Gear;1128299;5/25/21;West;Oregon;Portland;Women's Street Footwear;R$39,00 ;119;R$4.641 ;R$1.810 ;39%;Outlet
;West Gear;1128299;5/25/21;West;Oregon;Portland;Women's Athletic Footwear;R$33,00 ;94;R$3.102 ;R$1.210 ;39%;Outlet
;West Gear;1128299;5/25/21;West;Oregon;Portland;Men's Apparel;R$33,00 ;58;R$1.914 ;R$842 ;44%;Outlet
;West Gear;1128299;5/25/21;West;Oregon;Portland;Women's Apparel;R$46,00 ;173;R$7.958 ;R$2.865 ;36%;Outlet
;West Gear;1128299;6/24/21;West;Oregon;Portland;Men's Street Footwear;R$43,00 ;240;R$10.320 ;R$3.922 ;38%;Outlet
;West Gear;1128299;6/24/21;West;Oregon;Portland;Men's Athletic Footwear;R$47,00 ;202;R$9.494 ;R$3.893 ;41%;Outlet
;West Gear;1128299;6/24/21;West;Oregon;Portland;Women's Street Footwear;R$53,00 ;208;R$11.024 ;R$4.299 ;39%;Outlet
;West Gear;1128299;6/24/21;West;Oregon;Portland;Women's Athletic Footwear;R$62,00 ;179;R$11.098 ;R$4.550 ;41%;Outlet
;West Gear;1128299;6/24/21;West;Oregon;Portland;Men's Apparel;R$67,00 ;140;R$9.380 ;R$4.315 ;46%;Outlet
;West Gear;1128299;6/24/21;West;Oregon;Portland;Women's Apparel;R$74,00 ;231;R$17.094 ;R$5.641 ;33%;Outlet
;West Gear;1128299;7/23/21;West;Oregon;Portland;Men's Street Footwear;R$60,00 ;298;R$17.880 ;R$7.510 ;42%;Outlet
;West Gear;1128299;7/23/21;West;Oregon;Portland;Men's Athletic Footwear;R$66,00 ;217;R$14.322 ;R$5.872 ;41%;Outlet
;West Gear;1128299;7/23/21;West;Oregon;Portland;Women's Street Footwear;R$66,00 ;221;R$14.586 ;R$6.126 ;42%;Outlet
;West Gear;1128299;7/23/21;West;Oregon;Portland;Women's Athletic Footwear;R$61,00 ;171;R$10.431 ;R$4.277 ;41%;Outlet
;West Gear;1128299;7/23/21;West;Oregon;Portland;Men's Apparel;R$68,00 ;198;R$13.464 ;R$6.193 ;46%;Outlet
;West Gear;1128299;7/23/21;West;Oregon;Portland;Women's Apparel;R$78,00 ;204;R$15.912 ;R$5.569 ;35%;Outlet
;West Gear;1128299;8/24/21;West;Oregon;Portland;Men's Street Footwear;R$69,00 ;256;R$17.664 ;R$6.536 ;37%;Outlet
;West Gear;1128299;8/24/21;West;Oregon;Portland;Men's Athletic Footwear;R$62,00 ;256;R$15.872 ;R$6.666 ;42%;Outlet
;West Gear;1128299;8/24/21;West;Oregon;Portland;Women's Street Footwear;R$50,00 ;215;R$10.750 ;R$4.300 ;40%;Outlet
;West Gear;1128299;8/24/21;West;Oregon;Portland;Women's Athletic Footwear;R$50,00 ;128;R$6.400 ;R$2.432 ;38%;Outlet
;West Gear;1128299;8/24/21;West;Oregon;Portland;Men's Apparel;R$53,00 ;136;R$7.208 ;R$3.027 ;42%;Outlet
;West Gear;1128299;8/24/21;West;Oregon;Portland;Women's Apparel;R$53,00 ;88;R$4.664 ;R$1.726 ;37%;Outlet
;West Gear;1128299;9/25/21;West;Oregon;Portland;Men's Street Footwear;R$34,00 ;149;R$5.066 ;R$1.874 ;37%;Outlet
;West Gear;1128299;9/25/21;West;Oregon;Portland;Men's Athletic Footwear;R$43,00 ;158;R$6.794 ;R$2.582 ;38%;Outlet
;West Gear;1128299;9/25/21;West;Oregon;Portland;Women's Street Footwear;R$39,00 ;83;R$3.237 ;R$1.360 ;42%;Outlet
;West Gear;1128299;9/25/21;West;Oregon;Portland;Women's Athletic Footwear;R$38,00 ;62;R$2.356 ;R$990 ;42%;Outlet
;West Gear;1128299;9/25/21;West;Oregon;Portland;Men's Apparel;R$48,00 ;77;R$3.696 ;R$1.552 ;42%;Outlet
;West Gear;1128299;9/25/21;West;Oregon;Portland;Women's Apparel;R$36,00 ;85;R$3.060 ;R$979 ;32%;Outlet
;West Gear;1128299;10/24/21;West;Oregon;Portland;Men's Street Footwear;R$29,00 ;119;R$3.451 ;R$1.346 ;39%;Outlet
;West Gear;1128299;10/24/21;West;Oregon;Portland;Men's Athletic Footwear;R$37,00 ;179;R$6.623 ;R$2.517 ;38%;Outlet
;West Gear;1128299;10/24/21;West;Oregon;Portland;Women's Street Footwear;R$37,00 ;109;R$4.033 ;R$1.492 ;37%;Outlet
;West Gear;1128299;10/24/21;West;Oregon;Portland;Women's Athletic Footwear;R$34,00 ;114;R$3.876 ;R$1.512 ;39%;Outlet
;West Gear;1128299;10/24/21;West;Oregon;Portland;Men's Apparel;R$40,00 ;93;R$3.720 ;R$1.674 ;45%;Outlet
;West Gear;1128299;10/24/21;West;Oregon;Portland;Women's Apparel;R$41,00 ;123;R$5.043 ;R$1.866 ;37%;Outlet
;West Gear;1128299;11/24/21;West;Oregon;Portland;Men's Street Footwear;R$34,00 ;190;R$6.460 ;R$2.390 ;37%;Outlet
;West Gear;1128299;11/24/21;West;Oregon;Portland;Men's Athletic Footwear;R$37,00 ;202;R$7.474 ;R$2.915 ;39%;Outlet
;West Gear;1128299;11/24/21;West;Oregon;Portland;Women's Street Footwear;R$32,00 ;152;R$4.864 ;R$2.043 ;42%;Outlet
;West Gear;1128299;11/24/21;West;Oregon;Portland;Women's Athletic Footwear;R$39,00 ;149;R$5.811 ;R$2.383 ;41%;Outlet
;West Gear;1128299;11/24/21;West;Oregon;Portland;Men's Apparel;R$50,00 ;145;R$7.250 ;R$3.335 ;46%;Outlet
;West Gear;1128299;11/24/21;West;Oregon;Portland;Women's Apparel;R$53,00 ;165;R$8.745 ;R$3.236 ;37%;Outlet
;West Gear;1128299;12/23/21;West;Oregon;Portland;Men's Street Footwear;R$51,00 ;225;R$11.475 ;R$4.820 ;42%;Outlet
;West Gear;1128299;12/23/21;West;Oregon;Portland;Men's Athletic Footwear;R$56,00 ;233;R$13.048 ;R$5.219 ;40%;Outlet
;West Gear;1128299;12/23/21;West;Oregon;Portland;Women's Street Footwear;R$48,00 ;193;R$9.264 ;R$3.798 ;41%;Outlet
;West Gear;1128299;12/23/21;West;Oregon;Portland;Women's Athletic Footwear;R$53,00 ;165;R$8.745 ;R$3.411 ;39%;Outlet
;West Gear;1128299;12/23/21;West;Oregon;Portland;Men's Apparel;R$54,00 ;157;R$8.478 ;R$3.985 ;47%;Outlet
;West Gear;1128299;12/23/21;West;Oregon;Portland;Women's Apparel;R$55,00 ;201;R$11.055 ;R$3.759 ;34%;Outlet
;West Gear;1128299;1/17/21;West;Oregon;Portland;Men's Street Footwear;R$28,00 ;120;R$3.360 ;R$1.411 ;42%;Outlet
;West Gear;1128299;1/17/21;West;Oregon;Portland;Men's Athletic Footwear;R$31,00 ;124;R$3.844 ;R$1.691 ;44%;Outlet
;West Gear;1128299;1/17/21;West;Oregon;Portland;Women's Street Footwear;R$33,00 ;128;R$4.224 ;R$1.816 ;43%;Outlet
;West Gear;1128299;1/17/21;West;Oregon;Portland;Women's Athletic Footwear;R$34,00 ;78;R$2.652 ;R$1.220 ;46%;Outlet
;West Gear;1128299;1/17/21;West;Oregon;Portland;Men's Apparel;R$33,00 ;68;R$2.244 ;R$1.144 ;51%;Outlet
;West Gear;1128299;1/17/21;West;Oregon;Portland;Women's Apparel;R$34,00 ;140;R$4.760 ;R$1.904 ;40%;Outlet
;West Gear;1128299;2/17/21;West;Oregon;Portland;Men's Street Footwear;R$24,00 ;175;R$4.200 ;R$1.890 ;45%;Outlet
;West Gear;1128299;2/17/21;West;Oregon;Portland;Men's Athletic Footwear;R$31,00 ;124;R$3.844 ;R$1.653 ;43%;Outlet
;West Gear;1128299;2/17/21;West;Oregon;Portland;Women's Street Footwear;R$34,00 ;132;R$4.488 ;R$1.930 ;43%;Outlet
;West Gear;1128299;2/17/21;South;Louisiana;New Orleans;Women's Athletic Footwear;R$33,00 ;75;R$2.475 ;R$1.163 ;47%;Outlet
;West Gear;1128299;2/17/21;South;Louisiana;New Orleans;Men's Apparel;R$33,00 ;53;R$1.749 ;R$822 ;47%;Outlet
;West Gear;1128299;2/17/21;South;Louisiana;New Orleans;Women's Apparel;R$32,00 ;131;R$4.192 ;R$1.551 ;37%;Outlet
;West Gear;1128299;3/16/21;South;Louisiana;New Orleans;Men's Street Footwear;R$29,00 ;179;R$5.191 ;R$2.388 ;46%;Outlet
;West Gear;1128299;3/16/21;South;Louisiana;New Orleans;Men's Athletic Footwear;R$38,00 ;120;R$4.560 ;R$2.006 ;44%;Outlet
;West Gear;1128299;3/16/21;South;Louisiana;New Orleans;Women's Street Footwear;R$39,00 ;120;R$4.680 ;R$2.106 ;45%;Outlet
;West Gear;1128299;3/16/21;South;Louisiana;New Orleans;Women's Athletic Footwear;R$43,00 ;96;R$4.128 ;R$1.775 ;43%;Outlet
;West Gear;1128299;3/16/21;South;Louisiana;New Orleans;Men's Apparel;R$40,00 ;50;R$2.000 ;R$1.020 ;51%;Outlet
;West Gear;1128299;3/16/21;South;Louisiana;New Orleans;Women's Apparel;R$29,00 ;109;R$3.161 ;R$1.170 ;37%;Outlet
;West Gear;1128299;4/17/21;South;Louisiana;New Orleans;Men's Street Footwear;R$38,00 ;168;R$6.384 ;R$3.000 ;47%;Outlet
;West Gear;1128299;4/17/21;South;Louisiana;New Orleans;Men's Athletic Footwear;R$36,00 ;107;R$3.852 ;R$1.772 ;46%;Outlet
;West Gear;1128299;4/17/21;South;Louisiana;New Orleans;Women's Street Footwear;R$40,00 ;120;R$4.800 ;R$2.016 ;42%;Outlet
;West Gear;1128299;4/17/21;South;Louisiana;New Orleans;Women's Athletic Footwear;R$27,00 ;91;R$2.457 ;R$1.106 ;45%;Outlet
;West Gear;1128299;4/17/21;South;Louisiana;New Orleans;Men's Apparel;R$34,00 ;56;R$1.904 ;R$971 ;51%;Outlet
;West Gear;1128299;4/17/21;South;Louisiana;New Orleans;Women's Apparel;R$39,00 ;123;R$4.797 ;R$1.775 ;37%;Outlet
;West Gear;1128299;5/18/21;South;Louisiana;New Orleans;Men's Street Footwear;R$32,00 ;176;R$5.632 ;R$2.422 ;43%;Outlet
;West Gear;1128299;5/18/21;South;Louisiana;New Orleans;Men's Athletic Footwear;R$40,00 ;128;R$5.120 ;R$2.253 ;44%;Outlet
;West Gear;1128299;5/18/21;South;Louisiana;New Orleans;Women's Street Footwear;R$37,00 ;136;R$5.032 ;R$2.113 ;42%;Outlet
;West Gear;1128299;5/18/21;South;Louisiana;New Orleans;Women's Athletic Footwear;R$33,00 ;101;R$3.333 ;R$1.433 ;43%;Outlet
;West Gear;1128299;5/18/21;South;Louisiana;New Orleans;Men's Apparel;R$32,00 ;77;R$2.464 ;R$1.183 ;48%;Outlet
;West Gear;1128299;5/18/21;South;Louisiana;New Orleans;Women's Apparel;R$46,00 ;178;R$8.188 ;R$3.275 ;40%;Outlet
;West Gear;1128299;6/17/21;South;Louisiana;New Orleans;Men's Street Footwear;R$47,00 ;256;R$12.032 ;R$5.655 ;47%;Outlet
;West Gear;1128299;6/17/21;South;Louisiana;New Orleans;Men's Athletic Footwear;R$55,00 ;224;R$12.320 ;R$5.544 ;45%;Outlet
;West Gear;1128299;6/17/21;South;Louisiana;New Orleans;Women's Street Footwear;R$55,00 ;210;R$11.550 ;R$5.082 ;44%;Outlet
;West Gear;1128299;6/17/21;South;Louisiana;New Orleans;Women's Athletic Footwear;R$59,00 ;184;R$10.856 ;R$5.102 ;47%;Outlet
;West Gear;1128299;6/17/21;South;Louisiana;New Orleans;Men's Apparel;R$70,00 ;153;R$10.710 ;R$5.034 ;47%;Outlet
;West Gear;1128299;6/17/21;South;Louisiana;New Orleans;Women's Apparel;R$80,00 ;248;R$19.840 ;R$8.134 ;41%;Outlet
;West Gear;1128299;7/16/21;South;Louisiana;New Orleans;Men's Street Footwear;R$62,00 ;306;R$18.972 ;R$8.158 ;43%;Outlet
;West Gear;1128299;7/16/21;South;Louisiana;New Orleans;Men's Athletic Footwear;R$67,00 ;248;R$16.616 ;R$7.643 ;46%;Outlet
;West Gear;1128299;7/16/21;South;Louisiana;New Orleans;Women's Street Footwear;R$69,00 ;210;R$14.490 ;R$6.810 ;47%;Outlet
;West Gear;1128299;7/16/21;South;Louisiana;New Orleans;Women's Athletic Footwear;R$62,00 ;198;R$12.276 ;R$5.524 ;45%;Outlet
;West Gear;1128299;7/16/21;South;Louisiana;New Orleans;Men's Apparel;R$73,00 ;221;R$16.133 ;R$7.905 ;49%;Outlet
;West Gear;1128299;7/16/21;South;Louisiana;New Orleans;Women's Apparel;R$81,00 ;208;R$16.848 ;R$6.908 ;41%;Outlet
;West Gear;1128299;8/17/21;South;Louisiana;New Orleans;Men's Street Footwear;R$73,00 ;255;R$18.615 ;R$8.749 ;47%;Outlet
;West Gear;1128299;8/17/21;South;Louisiana;New Orleans;Men's Athletic Footwear;R$57,00 ;256;R$14.592 ;R$6.420 ;44%;Outlet
;West Gear;1128299;8/17/21;South;Louisiana;New Orleans;Women's Street Footwear;R$50,00 ;217;R$10.850 ;R$4.557 ;42%;Outlet
;West Gear;1128299;8/17/21;South;Louisiana;New Orleans;Women's Athletic Footwear;R$55,00 ;143;R$7.865 ;R$3.697 ;47%;Outlet
